Strain,Stress (MPa)
0.005922334,165.6290368
0.005924236,165.6390237
0.005926137,165.6490106
0.005928039,165.6589975
0.005929941,165.6689844
0.005931843,165.6789713
0.005933744,165.6889582
0.005935646,165.6989451
0.005937548,165.708932
0.005939449,165.7189189
